Account Number,Financial Month,Date,Transaction No,Transaction Type,Trans Type Category,Transaction Note,Trans In Amount ,Trans Out Amount
37609,23-Dec,17-Dec-23,47019489,MP03,POS,Not Available,0,-21.45
37609,23-Dec,17-Dec-23,47019496,MP04,POS,Not Available,0,-41.25
37609,23-Dec,17-Dec-23,47019525,MP03,POS,Not Available,0,-8.34
37609,23-Dec,17-Dec-23,47019664,MP03,POS,Not Available,0,-24.18
37609,23-Dec,17-Dec-23,47019747,MP04,POS,Not Available,0,-15
37609,23-Dec,18-Dec-23,47020924,MP04,POS,Not Available,0,-100.5
37609,23-Dec,18-Dec-23,47021436,MP03,POS,Not Available,0,-14
37609,23-Dec,18-Dec-23,47021511,MP03,POS,Not Available,0,-32
37609,23-Dec,18-Dec-23,47021553,MP03,POS,Not Available,0,-15
37609,23-Dec,18-Dec-23,47021563,MP03,POS,Not Available,0,-33
37609,23-Dec,18-Dec-23,47021564,MP04,POS,Not Available,0,-13
37609,23-Dec,18-Dec-23,47021565,MP03,POS,Not Available,0,-25
37609,23-Dec,18-Dec-23,47021566,MP03,POS,Not Available,0,-6
37609,23-Dec,18-Dec-23,47021579,MP03,POS,Not Available,0,-1.5
37609,23-Dec,18-Dec-23,47021580,MP03,POS,Not Available,0,-6
37609,23-Dec,18-Dec-23,47021583,MP03,POS,Not Available,0,-8.7
37609,23-Dec,18-Dec-23,47021584,MP03,POS,Not Available,0,-12
37609,23-Dec,18-Dec-23,47021599,MP03,POS,Not Available,0,-15
37609,23-Dec,18-Dec-23,47021600,MP03,POS,Not Available,0,-10
37609,23-Dec,19-Dec-23,47022945,MP03,POS,Not Available,0,-25.2
37609,23-Dec,19-Dec-23,47023317,MP03,POS,Not Available,0,-10.8
37609,23-Dec,19-Dec-23,47023488,MP03,POS,Not Available,0,-17.95
37609,23-Dec,19-Dec-23,47023789,MP03,POS,Not Available,0,-12.7
37609,23-Dec,20-Dec-23,47024748,SCR,EFT,Not Available,"4,390.50",0
37609,23-Dec,20-Dec-23,47025214,MP03,POS,Not Available,0,-15.95
37609,23-Dec,20-Dec-23,47025217,MP03,POS,Not Available,0,-6
37609,23-Dec,20-Dec-23,47025307,MP03,POS,Not Available,0,-25.95
37609,23-Dec,20-Dec-23,47025312,MP03,POS,Not Available,0,-26.94
37609,23-Dec,20-Dec-23,47025355,MP04,POS,Not Available,0,-29.3
37609,23-Dec,21-Dec-23,47027723,MP03,POS,Not Available,0,-10.48
37609,23-Dec,21-Dec-23,47028003,MP03,POS,Not Available,0,-30.75
37609,23-Dec,21-Dec-23,47028190,MP04,POS,Not Available,0,-18.85
37609,23-Dec,22-Dec-23,47032529,MP03,POS,Not Available,0,-19.3
37609,23-Dec,22-Dec-23,47032667,MP03,POS,Not Available,0,-26
37609,23-Dec,23-Dec-23,47035042,MP03,POS,Not Available,0,-20
37609,23-Dec,23-Dec-23,47035302,MP03,POS,Not Available,0,-41.05
37609,23-Dec,23-Dec-23,47035327,MP03,POS,Not Available,0,-6.9
37609,23-Dec,23-Dec-23,47035530,MP03,POS,Not Available,0,-6.25
37609,23-Dec,23-Dec-23,47035878,MP04,POS,Not Available,0,-85.01
37609,23-Dec,24-Dec-23,47036289,MP02,ATM TRANSACTIONS,Not Available,0,-600
37609,23-Dec,24-Dec-23,47036575,MP04,POS,Not Available,0,-63
37609,23-Dec,24-Dec-23,47036669,MP04,POS,Not Available,0,-200
37609,23-Dec,24-Dec-23,47036750,MP04,POS,Not Available,0,-234.99
37609,23-Dec,24-Dec-23,47036798,MP04,POS,Not Available,0,-359
37609,23-Dec,24-Dec-23,47036950,MP04,POS,Not Available,0,-76.15
37609,23-Dec,25-Dec-23,47037605,MP04,POS,Not Available,0,-333
37609,23-Dec,25-Dec-23,47037620,MP04,POS,Not Available,0,-140
37609,23-Dec,25-Dec-23,47037658,MP04,POS,Not Available,0,-300
37609,23-Dec,25-Dec-23,47037931,MP02,ATM TRANSACTIONS,Not Available,0,-20
37609,23-Dec,25-Dec-23,47038007,MP04,POS,Not Available,0,-111.21
37609,23-Dec,25-Dec-23,47038256,MP02,ATM TRANSACTIONS,Not Available,0,-200
37609,23-Dec,25-Dec-23,47038372,MP03,POS,Not Available,0,-27.8
37609,23-Dec,25-Dec-23,47038380,MP04,POS,Not Available,0,-20.5
37609,23-Dec,25-Dec-23,47038384,MP03,POS,Not Available,0,-20.8
37609,23-Dec,25-Dec-23,47038385,MP03,POS,Not Available,0,-14.3
37609,23-Dec,25-Dec-23,47038401,MP03,POS,Not Available,0,-20.1
37609,23-Dec,25-Dec-23,47038402,MP03,POS,Not Available,0,-23.8
37609,23-Dec,26-Dec-23,47038842,MP03,POS,Not Available,0,-26.25
37609,23-Dec,26-Dec-23,47038948,MP03,POS,Not Available,0,-16.75
37609,23-Dec,26-Dec-23,47039126,MP04,POS,Not Available,0,-23.8
37609,23-Dec,26-Dec-23,47039143,MP03,POS,Not Available,0,-9.8
37609,23-Dec,26-Dec-23,47039492,MP03,POS,Not Available,0,-23.5
37609,23-Dec,26-Dec-23,47039776,MP03,POS,Not Available,0,-20.9
37609,23-Dec,28-Dec-23,47041812,MP03,POS,Not Available,0,-20
37609,23-Dec,28-Dec-23,47041820,MP03,POS,Not Available,0,-6.5
37609,23-Dec,28-Dec-23,47041879,MP03,POS,Not Available,0,-30
37609,23-Dec,28-Dec-23,47041888,MP03,POS,Not Available,0,-44.03
37609,23-Dec,28-Dec-23,47041901,MP03,POS,Not Available,0,-1.4
37609,23-Dec,28-Dec-23,47041962,MP03,POS,Not Available,0,-5
37609,23-Dec,28-Dec-23,47041989,MP03,POS,Not Available,0,-19.85
37609,23-Dec,28-Dec-23,47041990,MP03,POS,Not Available,0,-8
37609,23-Dec,28-Dec-23,47042006,MP04,POS,Not Available,0,-23
37609,23-Dec,28-Dec-23,47042007,MP03,POS,Not Available,0,-13
37609,23-Dec,28-Dec-23,47042029,MP03,POS,Not Available,0,-13
37609,23-Dec,28-Dec-23,47042031,MP03,POS,Not Available,0,-24.5
37609,23-Dec,29-Dec-23,47045442,MP03,POS,Not Available,0,-16.25
37609,23-Dec,29-Dec-23,47045443,MP03,POS,Not Available,0,-6.5
37609,23-Dec,29-Dec-23,47045444,MP03,POS,Not Available,0,-13.25
37609,23-Dec,29-Dec-23,47045445,MP04,POS,Not Available,0,-36.5
37609,23-Dec,29-Dec-23,47045454,MP04,POS,Not Available,0,-15
37609,23-Dec,29-Dec-23,47045503,MP03,POS,Not Available,0,-23.5
37609,23-Dec,29-Dec-23,47045512,MP03,POS,Not Available,0,-31.95
37609,23-Dec,29-Dec-23,47045536,MP04,POS,Not Available,0,-12.06
37609,23-Dec,29-Dec-23,47045643,MP03,POS,Not Available,0,-22.98
37609,23-Dec,29-Dec-23,47047072,N,COUNTER,Not Available,0,"-1,500.00"
37609,23-Dec,30-Dec-23,47048078,MP04,POS,Not Available,0,-174.9
37609,23-Dec,30-Dec-23,47048303,MP03,POS,Not Available,0,-31.88
37609,23-Dec,31-Dec-23,47048581,MP03,POS,Not Available,0,-28.8
37609,23-Dec,31-Dec-23,47048643,MP04,POS,Not Available,0,-3.39
37609,23-Dec,31-Dec-23,47048795,MP03,POS,Not Available,0,-4
37609,23-Dec,31-Dec-23,47048837,MP03,POS,Not Available,0,-11.8
37609,23-Dec,31-Dec-23,47048848,MP03,POS,Not Available,0,-9.65
37609,23-Dec,31-Dec-23,47048963,MP04,POS,Not Available,0,-24.95
37609,23-Dec,31-Dec-23,47049031,MP03,POS,Not Available,0,-16.75
37609,23-Dec,31-Dec-23,47049032,MP03,POS,Not Available,0,-13
37609,23-Dec,31-Dec-23,47049214,MP03,POS,Not Available,0,-6
37609,23-Dec,31-Dec-23,47049215,MP03,POS,Not Available,0,-14.5
37609,23-Dec,31-Dec-23,47049289,WIFR,WEB,Not Available,100,-100
37611,23-Dec,08-Dec-23,47001600,1,COUNTER,Not Available,20,0
37613,23-Dec,07-Dec-23,46997220,2,Not Available,Not Available,0,"-3,000.00"
37613,23-Dec,08-Dec-23,46999331,SCR,EFT,Not Available,100,0
37613,23-Dec,08-Dec-23,46999371,SO,EFT,Not Available,0,-100
37613,23-Dec,08-Dec-23,46999372,SO,EFT,Not Available,100,0
37613,23-Dec,14-Dec-23,47012351,SCR,EFT,Not Available,100,0
37613,23-Dec,14-Dec-23,47012508,SO,EFT,Not Available,0,-100
37613,23-Dec,14-Dec-23,47012509,SO,EFT,Not Available,100,0
37613,23-Dec,21-Dec-23,47029873,SCR,EFT,Not Available,100,0
37613,23-Dec,21-Dec-23,47029924,SO,EFT,Not Available,0,-100
37613,23-Dec,21-Dec-23,47029925,SO,EFT,Not Available,100,0
37613,23-Dec,28-Dec-23,47042769,SCR,EFT,Not Available,100,0
37613,23-Dec,28-Dec-23,47043067,SO,EFT,Not Available,0,-100
37613,23-Dec,28-Dec-23,47043068,SO,EFT,Not Available,100,0
37616,23-Dec,07-Dec-23,46997420,1,COUNTER,Not Available,5,0
37616,23-Dec,14-Dec-23,47012987,1,COUNTER,Not Available,5,0
37616,23-Dec,21-Dec-23,47028825,1,COUNTER,Not Available,5,0
37616,23-Dec,29-Dec-23,47046042,1,COUNTER,Not Available,5,0
37621,23-Dec,07-Dec-23,46994543,SD,EFT,Not Available,25,0
37621,23-Dec,14-Dec-23,47010458,SD,EFT,Not Available,25,0
37621,23-Dec,21-Dec-23,47026912,SD,EFT,Not Available,25,0
37621,23-Dec,28-Dec-23,47041197,SD,EFT,Not Available,25,0
37623,23-Dec,01-Dec-23,46981993,SD,EFT,Not Available,55,0
37623,23-Dec,08-Dec-23,46998917,SD,EFT,Not Available,55,0
37623,23-Dec,15-Dec-23,47014528,SD,EFT,Not Available,55,0
37623,23-Dec,22-Dec-23,47031141,SD,EFT,Not Available,55,0
37623,23-Dec,29-Dec-23,47044428,SD,EFT,Not Available,55,0
37628,23-Dec,01-Dec-23,46984815,1,COUNTER,Not Available,0,"-22,750.00"
37628,23-Dec,08-Dec-23,47000991,1,COUNTER,Not Available,0,"-1,170.00"
37629,23-Dec,01-Dec-23,46981162,SD,EFT,Not Available,5,0
37629,23-Dec,08-Dec-23,46998144,SD,EFT,Not Available,5,0
37629,23-Dec,15-Dec-23,47013778,SD,EFT,Not Available,5,0
37629,23-Dec,22-Dec-23,47030378,SD,EFT,Not Available,5,0
37629,23-Dec,29-Dec-23,47043688,SD,EFT,Not Available,5,0
37631,23-Dec,04-Dec-23,46990080,1,COUNTER,Not Available,0,-50
37632,23-Dec,01-Dec-23,46985662,TFER,Not Available,Not Available,100,0
37635,23-Dec,01-Dec-23,46984368,SCR,EFT,Not Available,10,0
37635,23-Dec,01-Dec-23,46984537,SO,EFT,Not Available,0,-10
37635,23-Dec,01-Dec-23,46984538,SO,EFT,Not Available,10,0
37635,23-Dec,08-Dec-23,47001191,SCR,EFT,Not Available,10,0
37635,23-Dec,08-Dec-23,47001218,SO,EFT,Not Available,0,-10
37635,23-Dec,08-Dec-23,47001219,SO,EFT,Not Available,10,0
37635,23-Dec,15-Dec-23,47016963,SCR,EFT,Not Available,10,0
37635,23-Dec,15-Dec-23,47017118,SO,EFT,Not Available,0,-10
37635,23-Dec,15-Dec-23,47017119,SO,EFT,Not Available,10,0
37635,23-Dec,22-Dec-23,47033844,SCR,EFT,Not Available,10,0
37635,23-Dec,22-Dec-23,47034077,SO,EFT,Not Available,0,-10
37635,23-Dec,22-Dec-23,47034078,SO,EFT,Not Available,10,0
37635,23-Dec,29-Dec-23,47046611,SCR,EFT,Not Available,10,0
37635,23-Dec,29-Dec-23,47046725,SO,EFT,Not Available,0,-10
37635,23-Dec,29-Dec-23,47046726,SO,EFT,Not Available,10,0
37636,23-Dec,05-Dec-23,46990437,SCR,EFT,Not Available,280,0
37636,23-Dec,05-Dec-23,46990482,SO,EFT,Not Available,0,-280
37636,23-Dec,05-Dec-23,46990483,SO,EFT,Not Available,280,0
37636,23-Dec,22-Dec-23,47034408,1,COUNTER,Not Available,0,-250
37639,23-Dec,09-Dec-23,47003294,WIFR,WEB,Not Available,70,-70
37639,23-Dec,11-Dec-23,47005993,SCR,EFT,Not Available,50,0
37639,23-Dec,11-Dec-23,47006150,SO,EFT,Not Available,0,-50
37639,23-Dec,11-Dec-23,47006151,SO,EFT,Not Available,50,0
37639,23-Dec,29-Dec-23,47047414,SCR,EFT,Not Available,70,0
37639,23-Dec,29-Dec-23,47047423,SO,EFT,Not Available,0,-70
37639,23-Dec,29-Dec-23,47047424,SO,EFT,Not Available,70,0
37648,23-Dec,04-Dec-23,46988098,SCR,EFT,Not Available,50,0
37648,23-Dec,04-Dec-23,46988216,SO,EFT,Not Available,0,-50
37648,23-Dec,04-Dec-23,46988217,SO,EFT,Not Available,50,0
37648,23-Dec,11-Dec-23,47004595,SCR,EFT,Not Available,50,0
37648,23-Dec,11-Dec-23,47004770,SO,EFT,Not Available,0,-50
37648,23-Dec,11-Dec-23,47004771,SO,EFT,Not Available,50,0
37648,23-Dec,18-Dec-23,47020414,SCR,EFT,Not Available,50,0
37648,23-Dec,18-Dec-23,47020461,SO,EFT,Not Available,0,-50
37648,23-Dec,18-Dec-23,47020462,SO,EFT,Not Available,50,0
37648,23-Dec,28-Dec-23,47041442,SCR,EFT,Not Available,50,0
37648,23-Dec,28-Dec-23,47041485,SO,EFT,Not Available,0,-50
37648,23-Dec,28-Dec-23,47041486,SO,EFT,Not Available,50,0
37649,23-Dec,04-Dec-23,46988127,SCR,EFT,Not Available,30,0
37649,23-Dec,04-Dec-23,46988507,MP03,POS,Not Available,0,-7.09
37649,23-Dec,09-Dec-23,47003107,MP03,POS,Not Available,0,-3.5
37649,23-Dec,09-Dec-23,47003108,MP03,POS,Not Available,0,-12.45
37649,23-Dec,11-Dec-23,47004562,SCR,EFT,Not Available,30,0
37649,23-Dec,11-Dec-23,47005751,MP03,POS,Not Available,0,-3.8
37649,23-Dec,12-Dec-23,47007602,MP03,POS,Not Available,0,-6.6
37649,23-Dec,13-Dec-23,47009229,MP03,POS,Not Available,0,-42.45
37649,23-Dec,18-Dec-23,47020419,SCR,EFT,Not Available,30,0
37649,23-Dec,26-Dec-23,47039746,MP03,POS,Not Available,0,-1.89
37651,23-Dec,01-Dec-23,46983867,N,COUNTER,Not Available,0,-200
37651,23-Dec,07-Dec-23,46994544,SD,EFT,Not Available,200,0
37651,23-Dec,07-Dec-23,46997571,SCR,EFT,Not Available,250,0
37651,23-Dec,07-Dec-23,46997586,SO,EFT,Not Available,0,-250
37651,23-Dec,07-Dec-23,46997587,SO,EFT,Not Available,250,0
37651,23-Dec,11-Dec-23,47005598,1,COUNTER,Not Available,140,0
37651,23-Dec,11-Dec-23,47005599,N,COUNTER,Not Available,0,-350
37651,23-Dec,14-Dec-23,47010459,SD,EFT,Not Available,200,0
37651,23-Dec,15-Dec-23,47017714,N,COUNTER,Not Available,0,-100
37651,23-Dec,19-Dec-23,47024288,N,COUNTER,Not Available,140,0
37651,23-Dec,19-Dec-23,47024289,N,COUNTER,Not Available,0,-200
37651,23-Dec,21-Dec-23,47026913,SD,EFT,Not Available,200,0
37651,23-Dec,28-Dec-23,47041198,SD,EFT,Not Available,200,0
37651,23-Dec,29-Dec-23,47045170,SD,EFT,Not Available,0,-200
37651,23-Dec,29-Dec-23,47046497,N,COUNTER,Not Available,280,0
37651,23-Dec,29-Dec-23,47046500,N,COUNTER,Not Available,0,-250
37652,23-Dec,01-Dec-23,46984378,SCR,EFT,Not Available,5,0
37652,23-Dec,01-Dec-23,46984703,SO,EFT,Not Available,0,-5
37652,23-Dec,01-Dec-23,46984704,SO,EFT,Not Available,5,0
37652,23-Dec,08-Dec-23,47001202,SCR,EFT,Not Available,5,0
37652,23-Dec,08-Dec-23,47001238,SO,EFT,Not Available,0,-5
37652,23-Dec,08-Dec-23,47001239,SO,EFT,Not Available,5,0
37652,23-Dec,15-Dec-23,47016932,SCR,EFT,Not Available,5,0
37652,23-Dec,15-Dec-23,47017190,SO,EFT,Not Available,0,-5
37652,23-Dec,15-Dec-23,47017191,SO,EFT,Not Available,5,0
37652,23-Dec,22-Dec-23,47033875,SCR,EFT,Not Available,5,0
37652,23-Dec,22-Dec-23,47034133,SO,EFT,Not Available,0,-5
37652,23-Dec,22-Dec-23,47034134,SO,EFT,Not Available,5,0
37652,23-Dec,29-Dec-23,47046539,SCR,EFT,Not Available,5,0
37652,23-Dec,29-Dec-23,47046888,SO,EFT,Not Available,0,-5
37652,23-Dec,29-Dec-23,47046889,SO,EFT,Not Available,5,0
37658,23-Dec,07-Dec-23,46994545,SD,EFT,Not Available,75,0
37658,23-Dec,14-Dec-23,47010460,SD,EFT,Not Available,75,0
37658,23-Dec,21-Dec-23,47026914,SD,EFT,Not Available,75,0
37658,23-Dec,28-Dec-23,47041199,SD,EFT,Not Available,75,0
37659,23-Dec,01-Dec-23,46981994,SD,EFT,Not Available,199,0
37659,23-Dec,08-Dec-23,46998918,SD,EFT,Not Available,199,0
37659,23-Dec,15-Dec-23,47014529,SD,EFT,Not Available,199,0
37659,23-Dec,22-Dec-23,47031142,SD,EFT,Not Available,199,0
37659,23-Dec,29-Dec-23,47044429,SD,EFT,Not Available,199,0
37661,23-Dec,13-Dec-23,47008622,SD,EFT,Not Available,500,0
37662,23-Dec,28-Dec-23,47042735,SCR,EFT,Not Available,400,0
37662,23-Dec,28-Dec-23,47042937,SO,EFT,Not Available,0,-400
37662,23-Dec,28-Dec-23,47042938,SO,EFT,Not Available,400,0
37663,23-Dec,01-Dec-23,46981995,SD,EFT,Not Available,100,0
37663,23-Dec,08-Dec-23,46998919,SD,EFT,Not Available,100,0
37663,23-Dec,15-Dec-23,47014530,SD,EFT,Not Available,100,0
37663,23-Dec,22-Dec-23,47031143,SD,EFT,Not Available,100,0
37663,23-Dec,29-Dec-23,47044430,SD,EFT,Not Available,100,0
37664,23-Dec,07-Dec-23,46996796,1,COUNTER,Not Available,500,0
37668,23-Dec,01-Dec-23,46981996,SD,EFT,Not Available,200,0
37668,23-Dec,01-Dec-23,46985159,1,COUNTER,Not Available,0,-900
37668,23-Dec,08-Dec-23,46998920,SD,EFT,Not Available,200,0
37668,23-Dec,15-Dec-23,47014531,SD,EFT,Not Available,200,0
37668,23-Dec,22-Dec-23,47031144,SD,EFT,Not Available,200,0
37668,23-Dec,29-Dec-23,47044431,SD,EFT,Not Available,200,0
37668,23-Dec,29-Dec-23,47047231,1,COUNTER,Not Available,0,"-1,500.00"
37671,23-Dec,01-Dec-23,46984153,WBDB,WEB,Not Available,50,0
37671,23-Dec,08-Dec-23,47000685,WBDB,WEB,Not Available,50,0
37671,23-Dec,15-Dec-23,47016249,WBDB,WEB,Not Available,50,0
37671,23-Dec,15-Dec-23,47017433,WFER,WEB,Not Available,0,-750
37671,23-Dec,22-Dec-23,47033185,WBDB,WEB,Not Available,50,0
37673,23-Dec,01-Dec-23,46981997,SD,EFT,Not Available,60,0
37673,23-Dec,08-Dec-23,46998921,SD,EFT,Not Available,60,0
37673,23-Dec,15-Dec-23,47014532,SD,EFT,Not Available,60,0
37673,23-Dec,22-Dec-23,47031145,SD,EFT,Not Available,60,0
37673,23-Dec,29-Dec-23,47044432,SD,EFT,Not Available,60,0
37675,23-Dec,01-Dec-23,46985616,XRS,EFT,Not Available,70,0
37675,23-Dec,08-Dec-23,47002082,XRS,EFT,Not Available,70,0
37675,23-Dec,16-Dec-23,47018074,XRS,EFT,Not Available,70,0
37675,23-Dec,23-Dec-23,47034915,XRS,EFT,Not Available,70,0
37675,23-Dec,30-Dec-23,47047732,XRS,EFT,Not Available,70,0
37676,23-Dec,05-Dec-23,46990419,SCR,EFT,Not Available,140,0
37676,23-Dec,05-Dec-23,46990514,SO,EFT,Not Available,0,-140
37676,23-Dec,05-Dec-23,46990515,SO,EFT,Not Available,140,0
37676,23-Dec,18-Dec-23,47021644,DCT,Not Available,Not Available,500,0
37682,23-Dec,12-Dec-23,47007540,SCR,EFT,Not Available,70,0
37682,23-Dec,12-Dec-23,47007561,SO,EFT,Not Available,0,-70
37682,23-Dec,12-Dec-23,47007562,SO,EFT,Not Available,70,0
37686,23-Dec,06-Dec-23,46993577,1,COUNTER,Not Available,200,0
37686,23-Dec,06-Dec-23,46993824,WFER,WEB,Not Available,0,-30
37686,23-Dec,07-Dec-23,46996731,WFER,WEB,Not Available,0,-20
37686,23-Dec,12-Dec-23,47007499,WFER,WEB,Not Available,0,-50
37686,23-Dec,13-Dec-23,47009962,WFER,WEB,Not Available,0,-30
37686,23-Dec,17-Dec-23,47020048,WFER,WEB,Not Available,0,-50
37686,23-Dec,18-Dec-23,47022457,WFER,WEB,Not Available,0,-20
37695,23-Dec,06-Dec-23,46992538,SD,EFT,Not Available,15,0
37695,23-Dec,13-Dec-23,47008623,SD,EFT,Not Available,15,0
37695,23-Dec,20-Dec-23,47024661,SD,EFT,Not Available,15,0
37695,23-Dec,27-Dec-23,47040057,SD,EFT,Not Available,15,0
37701,23-Dec,05-Dec-23,46990397,SO,EFT,Not Available,140,0
37704,23-Dec,01-Dec-23,46982365,SCR,EFT,Not Available,11.53,0
37704,23-Dec,01-Dec-23,46982636,SO,EFT,Not Available,0,-11.53
37704,23-Dec,01-Dec-23,46982637,SO,EFT,Not Available,11.53,0
37704,23-Dec,12-Dec-23,47008316,N,COUNTER,Not Available,0,-500
37704,23-Dec,19-Dec-23,47022726,SCR,EFT,Not Available,594.07,0
37704,23-Dec,19-Dec-23,47022793,SO,EFT,Not Available,0,-594.07
37704,23-Dec,19-Dec-23,47022794,SO,EFT,Not Available,594.07,0
37707,23-Dec,01-Dec-23,46984962,SDD,EFT,Not Available,0,-118.23
37707,23-Dec,06-Dec-23,46992654,SCR,EFT,Not Available,440,0
37707,23-Dec,06-Dec-23,46992736,SO,EFT,Not Available,0,-440
37707,23-Dec,06-Dec-23,46992737,SO,EFT,Not Available,440,0
37707,23-Dec,08-Dec-23,47001812,N,COUNTER,Not Available,0,-550
37707,23-Dec,13-Dec-23,47008694,SCR,EFT,Not Available,220,0
37707,23-Dec,13-Dec-23,47008765,SO,EFT,Not Available,0,-220
37707,23-Dec,13-Dec-23,47008766,SO,EFT,Not Available,220,0
37707,23-Dec,20-Dec-23,47024818,SCR,EFT,Not Available,440,0
37707,23-Dec,20-Dec-23,47024979,SO,EFT,Not Available,0,-440
37707,23-Dec,20-Dec-23,47024980,SO,EFT,Not Available,440,0
37708,23-Dec,12-Dec-23,47006629,SD,EFT,Not Available,40,0
37709,23-Dec,01-Dec-23,46981998,SD,EFT,Not Available,100,0
37709,23-Dec,08-Dec-23,46998922,SD,EFT,Not Available,100,0
37709,23-Dec,15-Dec-23,47014533,SD,EFT,Not Available,100,0
37709,23-Dec,22-Dec-23,47031146,SD,EFT,Not Available,100,0
37709,23-Dec,29-Dec-23,47044433,SD,EFT,Not Available,100,0
37709,23-Dec,29-Dec-23,47047075,1,COUNTER,Not Available,0,-300
37710,23-Dec,04-Dec-23,46987949,SD,EFT,Not Available,50,0
37710,23-Dec,11-Dec-23,47004478,SD,EFT,Not Available,50,0
37710,23-Dec,18-Dec-23,47020275,SD,EFT,Not Available,50,0
37710,23-Dec,25-Dec-23,47037458,SD,EFT,Not Available,50,0
37711,23-Dec,01-Dec-23,46983392,0,COUNTER,Not Available,135,0
37711,23-Dec,08-Dec-23,47001842,0,COUNTER,Not Available,135,0
37711,23-Dec,15-Dec-23,47017636,0,COUNTER,Not Available,135,0
37711,23-Dec,22-Dec-23,47032801,0,COUNTER,Not Available,135,0
37712,23-Dec,01-Dec-23,46982406,SCR,EFT,Not Available,150,0
37712,23-Dec,01-Dec-23,46982798,SO,EFT,Not Available,0,-150
37712,23-Dec,01-Dec-23,46982799,SO,EFT,Not Available,150,0
37712,23-Dec,06-Dec-23,46992539,SD,EFT,Not Available,200,0
37713,23-Dec,01-Dec-23,46981999,SD,EFT,Not Available,80,0
37713,23-Dec,08-Dec-23,46998923,SD,EFT,Not Available,80,0
37713,23-Dec,15-Dec-23,47014534,SD,EFT,Not Available,80,0
37713,23-Dec,22-Dec-23,47031147,SD,EFT,Not Available,80,0
37713,23-Dec,29-Dec-23,47044434,SD,EFT,Not Available,80,0
37714,23-Dec,21-Dec-23,47029984,TFER,Not Available,Not Available,306,0
37715,23-Dec,06-Dec-23,46992540,SD,EFT,Not Available,20,0
37715,23-Dec,13-Dec-23,47008624,SD,EFT,Not Available,20,0
37715,23-Dec,20-Dec-23,47024662,SD,EFT,Not Available,20,0
37715,23-Dec,27-Dec-23,47040058,SD,EFT,Not Available,20,0
37716,23-Dec,01-Dec-23,46985085,1,COUNTER,Not Available,0,-85
37716,23-Dec,06-Dec-23,46992470,SD,EFT,Not Available,5,0
37716,23-Dec,13-Dec-23,47008555,SD,EFT,Not Available,5,0
37716,23-Dec,20-Dec-23,47024588,SD,EFT,Not Available,5,0
37716,23-Dec,27-Dec-23,47039981,SD,EFT,Not Available,5,0
37717,23-Dec,07-Dec-23,46994150,SD,EFT,Not Available,10,0
37717,23-Dec,21-Dec-23,47026525,SD,EFT,Not Available,10,0
37718,23-Dec,01-Dec-23,46984534,SCR,EFT,Not Available,50,0
37718,23-Dec,01-Dec-23,46984623,SO,EFT,Not Available,0,-50
37718,23-Dec,01-Dec-23,46984624,SO,EFT,Not Available,50,0
37718,23-Dec,08-Dec-23,47001177,SCR,EFT,Not Available,50,0
37718,23-Dec,08-Dec-23,47001302,SO,EFT,Not Available,0,-50
37718,23-Dec,08-Dec-23,47001303,SO,EFT,Not Available,50,0
37718,23-Dec,22-Dec-23,47033823,SCR,EFT,Not Available,50,0
37718,23-Dec,22-Dec-23,47034185,SO,EFT,Not Available,0,-50
37718,23-Dec,22-Dec-23,47034186,SO,EFT,Not Available,50,0
37720,23-Dec,01-Dec-23,46984936,SDD,EFT,Not Available,0,-54.43
37720,23-Dec,01-Dec-23,46985676,TFER,Not Available,Not Available,76,-76
37720,23-Dec,03-Dec-23,46987591,MP02,ATM TRANSACTIONS,Not Available,0,-100
37720,23-Dec,03-Dec-23,46987592,MP02,ATM TRANSACTIONS,Not Available,0,-200
37720,23-Dec,03-Dec-23,46987593,MP02,ATM TRANSACTIONS,Not Available,0,-200
37720,23-Dec,05-Dec-23,46991609,MP04,POS,Not Available,0,-113.13
37720,23-Dec,08-Dec-23,47002137,TFER,Not Available,Not Available,76,-76
37720,23-Dec,14-Dec-23,47010892,SCR,EFT,Not Available,732.62,0
37720,23-Dec,15-Dec-23,47017889,TFER,Not Available,Not Available,76,-76
37720,23-Dec,16-Dec-23,47019064,WFER,WEB,Not Available,0,-500
37720,23-Dec,17-Dec-23,47019394,MP03,POS,Not Available,0,-110
37720,23-Dec,17-Dec-23,47019644,MP03,POS,Not Available,0,-40.4
37720,23-Dec,18-Dec-23,47020629,MP04,POS,Not Available,0,-71.49
37720,23-Dec,18-Dec-23,47020657,MP03,POS,Not Available,0,-43.5
37720,23-Dec,22-Dec-23,47034730,TFER,Not Available,Not Available,76,-76
37720,23-Dec,29-Dec-23,47044707,SCR,EFT,Not Available,723.82,0
37720,23-Dec,29-Dec-23,47047570,TFER,Not Available,Not Available,76,-76
37720,23-Dec,31-Dec-23,47049113,MP02,ATM TRANSACTIONS,Not Available,0,-200
37720,23-Dec,31-Dec-23,47049114,MP02,ATM TRANSACTIONS,Not Available,0,-200
37720,23-Dec,31-Dec-23,47049115,MP02,ATM TRANSACTIONS,Not Available,0,-100
37722,23-Dec,01-Dec-23,46982000,SD,EFT,Not Available,50,0
37722,23-Dec,08-Dec-23,46998924,SD,EFT,Not Available,50,0
37722,23-Dec,14-Dec-23,47011978,WFER,WEB,Not Available,0,-600
37722,23-Dec,15-Dec-23,47014535,SD,EFT,Not Available,50,0
